review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1
R2N2ROFGVUIUXS," I have had two good jars that went on silky smooth like butter then ...",jennifer finnell,https://www.amazon.com/gp/profile/amzn1.account.AFFNBPSJAF6NXWMP2YZF7MZJTUTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 29, 2016",This stuff is A MUST if your baby suffers from eczema. My only complaint is that the product doesn't seem consistent texture every time I buy it... I have had two good jars that went on silky smooth like butter then one jar that was harder/grainier. Not sure why the difference... must depend on how they make it.. wish it was more consistent,true,false,,
R1G4H67C0EMR1K," Best baby ointment ever",Liz,https://www.amazon.com/gp/profile/amzn1.account.AGIE2FJZ54P2SBJ5PUWHXLNNRNDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 30, 2020","Excellent product. Not only does it smell good, but it mosturizes the skin, and it also helps with eczema, hives and even skin rashes. Once, I applied the ointment on my babies rash, my baby calmed down, but within the next change her rash was already gone.",true,false,,
R1W93N34N5YDF0," Great balm",DR,https://www.amazon.com/gp/profile/amzn1.account.AFJM7RCWZSKTDXSXAIDWEEF4TNUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 3, 2020","E-raorganics Super Balm is a great diaper cream and skin moisturizer! It is gentle enough be used on my child’s delicate skin, as well as my dry, rough skin. The texture is smooth without a greasy feeling. It rubs in nicely.",true,false,,
R2OECZBAAR6UUI," It didn't worked on my baby skin",Venkateswarlu Kotte,https://www.amazon.com/gp/profile/amzn1.account.AEVK7TXTFGY527B2KNKYISNEHR2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"July 30, 2019",After seeing all the reviews I purchased to my baby using it for a week I didn't see any change on my baby skin retuning it.. attaching the pics also for reference,true,false,"https://images-na.ssl-images-amazon.com/images/I/71QlVbp9p4L.jpg
https://images-na.ssl-images-amazon.com/images/I/71mPTpDbLlL.jpg",https://images-na.ssl-images-amazon.com/images/I/71QlVbp9p4L.jpg
R1SEMK74BMAT53," This product works well as a diaper rash cream; ...",Moi11,https://www.amazon.com/gp/profile/amzn1.account.AGFZR77ETTE3G7SEKNSCSMM7Q6UA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"February 12, 2016",This product is amazing! It works well as a diaper rash cream ; However it didn't do anything for my baby's cradle cap ( which was the main reason why I bought it). Hence the reason why I gave it 3 stars. But I definitely recommend it for other purposes.,true,false,,
R12Q3BWS0TXLRV," Miracle balm for eczema",Megan J,https://www.amazon.com/gp/profile/amzn1.account.AHLT5IP7EXNZTQ2KA6VCL2JCKMLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 3, 2021","This is a miracle balm for my babies eczema. Works just as great as hydrocortisone. My sons eczema flared up. About 5 after a after I rubbed the balm on him, the scaly redness went away! My baby stopped scratching himself too. I wish I discovered this product sooner. It is a little pricey for the size but definitely worth it.",true,false,,
R3T3XIZ07QAKMY," Excellent PRODUCT WORKS WONDERS!!",Lia,https://www.amazon.com/gp/profile/amzn1.account.AEP7BT455BDRAGBJN4SIADUJM2GQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 19, 2021","It helped to be a part of my regimen for my baby who has EXTREME eczema, less than two weeks of using this combined with the bella bee cradle cap wash, my baby's skin was back to perfection. I can't say how happy I am to have my baby be irritant free and have her skin feel normal instead of covered in heat rash, then tight dry skin during the clearing process but now she's back to 100% and I literally couldn't be happier.",true,false,,
R2V197M9UPM1E1," multi-purpose balm",Katrina Miller,https://www.amazon.com/gp/profile/amzn1.account.AHLGDESSSNHHETXAF62VJQP2NWXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 31, 2019",This Era Organics super balm really is just that! It has so many uses and is made with quality organic ingredients. I bought it for using for diaper rashes but saw that it can be used for cradle cap too so i intend on doing that for my daughter.,true,false,,
R1ENWZL68QY7LJ," Five Stars",madi,https://www.amazon.com/gp/profile/amzn1.account.AHK76YQBB7DCIVAMHB7IV644P3BA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 12, 2017",Great customer service,true,false,,
R20KAK88GTK2BK," 👍🏽",Ron C,https://www.amazon.com/gp/profile/amzn1.account.AF2DNN2HT7EPHN54ESGBSMVDP2ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 1, 2020",Heals my child’s eczema & cradle cap on face and body in just a few days. I love this stuff. And love That it’s natural so I could use it on eyelids even.,true,false,,
R35HNGW4DYAF8U," Buy it!!",SassyTina86,https://www.amazon.com/gp/profile/amzn1.account.AE7YD3S56SK4MBOLOLUXCUIFIAVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 15, 2020",This stuff is so amazing. Nothing else I have tried from big name creams comes even remotely close. My kiddo had a terrible (and I mean terrible) diaper rash complete with blisters and open sores. This cream healed it completely in 3 days. Could not recommend more,true,false,,
RXEGL5M3EU8F4," great healing balm",BPG,https://www.amazon.com/gp/profile/amzn1.account.AHUUVTCY3OJ25ONYG36ZSZGFICIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 26, 2017",This is an awesome product for my baby. Wish I had taken a picture of my baby's skin before and after applying this healing balm. it works effectively if you apply everyday until your baby's skin is back to normal. We were completely surprised the positive results it brings on my baby's skin.,true,false,,
R1GY5BIE8OH3GP," Try it!",Carolina,https://www.amazon.com/gp/profile/amzn1.account.AHHZFKFWF2LBBOITDJPFPQZXRHPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 24, 2017","So far good! Baby still has cradle cap, but has improved dramatically. I use it twice a day, rub a small amount in her scalp then brush her hair. Seems to get the job done. I've also used it on irritation spot she gets on her face (she has very sensation skin) and they seem to fade away quicker. I'm planning on buying more :)",true,false,,
R21ZWFISPRNH4H," Wonderful product",Jacquelyn,https://www.amazon.com/gp/profile/amzn1.account.AFXZ6GOHO5RIMQNPU5EOZMOUYMPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 16, 2020","I have used this for baby acne, dry skin, cradle cap, diaper rash. It’s amazing! I will definitely be buying more!",true,false,,
R3DNP3BKTFBB4P," His eczema got worse. Maybe this product wasn't for him",Tinny,https://www.amazon.com/gp/profile/amzn1.account.AGNEJTEQBVJ3SN2IYKQMWLIJBBUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"September 28, 2017","I've been using this product for a month for my 7 month old baby to treat his eczema. His eczema got worse. Maybe this product wasn't for him. Instead of going to waste and return it, I will aplly this to my dry hands when winter comes. Its pricey for a 2 oz bottle and it's not worth it.",true,false,,
R1PG0PGBPJTSNS," Highly recommend!",Ginger Vega,https://www.amazon.com/gp/profile/amzn1.account.AF6GCUQBBW7TNWFWJTX5JGXRZTZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 6, 2016",I originally purchased this item in preparation for my newborn on the way and I actually wanted to try it sooner to ensure it lived up to its description. I put it on a rash my oldest son had on his cheek and I was amazed that within hours his rash was gone. I look forward to using this product with my newborn and will continue to purchase this product!,true,false,,
R2D1C0LCZSA9TF," This balm is the bomb!",Lela,https://www.amazon.com/gp/profile/amzn1.account.AHON5SETL3CBHS2X3BMWHE3EZEGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 11, 2016",I bought this ointment after reading great reviews & it truly works. My 3 month old baby has bad eczema on her cheeks & it significantly improved overnight. It also got rid of this reocurring dry red skin around my mouth that felt like tape. I used everything possible out there in the past year including over the counter steroid but it didn't really help. This organic ointment is absolutely amazing & I will be buying more! Thank you!,true,false,,
R3EKTP189BDEO7," Not very satisfied",lea everett,https://www.amazon.com/gp/profile/amzn1.account.AGTU7OZAA7ZKU5WMOHBJ4XPDMNVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"December 3, 2019","It didn’t do anything for my baby’s eczema. It smells like organic nipple butter from Earth Mama, like a chocolaty smell, but not very appealing. Too greasy.",true,false,,
R3FB17WXSV42G0," It Really Works!",Halo Williams,https://www.amazon.com/gp/profile/amzn1.account.AHMHWUCAYDLXG2TC66HPFKFYGLHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 14, 2020","This works sooo well for my son and me!
I will be repurchasing soon!",true,false,,
R1754KLGPB0ZDW," WELL worth it",Mom2kids,https://www.amazon.com/gp/profile/amzn1.account.AGE7WQJSZLSQK3KA6I57BKFCYXBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 15, 2017",I am allergic to neosporin and had a bad fall and needed some cream to aid the healing. This stuff seemed pricy but had great reviews. The product will last a long time! And I've found it to be great for multiple things. It's been worth the extra money- well worth the purchase.,true,false,,
R10HIWNMF0NP5N," Works well",josue sanchez,https://www.amazon.com/gp/profile/amzn1.account.AFMC5S5IR632OI3SJB6ANIGYHCPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 25, 2020","It works really well, it’s not an overnight thing, stay consistent and after about a week baby rash got so much better",true,false,,
RZJO4TNN62ALW," Broke my son out all over!!",Jessica,https://www.amazon.com/gp/profile/amzn1.account.AFJRKKKGVIHFMGRDCNK3PAABGO5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 14, 2019","I was so excited to try this for my 4 month old son, absolutely horrible. Completely broke him out in a horrendous rash all over!! Smells terrible too. Returning product, so disappointed.",true,false,,
R2RNOZA54HMM67," Good Product",DAY,https://www.amazon.com/gp/profile/amzn1.account.AGZOKRCTM3GVPJXZDPBK3CBT2UPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"September 14, 2016",My baby got seborrhea dermatitis so she scratch her scalp a lot. I put this on her scalp it does make her look little oily but helps her with her itching issues.,true,false,,
R14G564RFQRXH," Love this",Rocio Amir,https://www.amazon.com/gp/profile/amzn1.account.AHXQHPVS3M2VV2YQ7A2EL4EFFLVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 12, 2020",My son has cradle cap on his face. Really bad. I went ahead and put it on and it helped it all come off super quick. Now his face started breaking out again and I’ve been putting it on him and it definitely stops the rash from getting crazy. I love the smell as well! Definitely recommend!!!,true,false,,
R1D2GBGQPMCAB1," My five month old son has had awful cradle cap ...",Kris,https://www.amazon.com/gp/profile/amzn1.account.AHGBBVEIJO4BDGSWQE3ZQ2TSQLAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 8, 2017",My five month old son has had awful cradle cap and eczema since he was about 4 weeks old and this is the only product that helped stop it practically after the first use!!! Thank you !!,true,false,,
R3K62XG7IT1215," A gem for dry hands",Miss Jojo,https://www.amazon.com/gp/profile/amzn1.account.AGXVXFWCF2VA6TYDEOPPDHN6QORA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 23, 2020","Just like everyone else, my hands have been so dry due to all the hand sanitizer and constant washing. I use this at night (it’s a little greasy, but soaked in) before bed and now my hands are 100% better",true,false,,
R1TR9GQ2GOEO4J," Didn’t work and definitely not work $15 for a puny jar",Aaliah,https://www.amazon.com/gp/profile/amzn1.account.AGK3IH4Z5XLTCDPC4NGQVX5HV7VA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"June 4, 2020",Smells delicious didn’t work for my son’s skin aquaphor and hydrocortisone still reign supreme,true,false,,
R6ONLZO6IYJBD," Great for diaper rash and teething rash",HettieF,https://www.amazon.com/gp/profile/amzn1.account.AFC2K6QWE5A4IYEBR37X2NBU7ZYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 19, 2018",Works on diaper rash and teething rashes over night. I was using a branded petroleum based diaper cream before I found this because I couldn't find anything else that worked effectively. Very happy with this product. Happier that it’s chemical free and really works.,true,false,,
R2QO6T3JMISGP9," Great product for baby eczema",NYCyogi,https://www.amazon.com/gp/profile/amzn1.account.AHM45H3LVQ2QPMHKQWTUR6AMNPYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 15, 2017",This cream is a dream for our 3 month old baby his eczema. It cured in a night and a morning what we struggled with for weeks. Great product. We tried many other creams as well as coconut oil but they didn't work. Our baby would just wipe it off and it would not penetrate the skin. This is quite thick cream and stays on practically all night. For the day I still made sure baby doesn't touch its face. Definitely the cream works!,true,false,,
RTO2S0NKBJC22," Great product",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFY5OWWZHPMTZHGU5PZD2YKQEWOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 9, 2021",Good scent and has worked great on my babies face! She drools all of the time so we put on this cream at morning and night and pretty much has prevented a rash!,true,false,,
R21NG89IUXP274," Amazing it really helps baby eczema",Lilly,https://www.amazon.com/gp/profile/amzn1.account.AEYNLKKCT27MRFITXPJOQJQJHZLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 28, 2020",My son had really dried skin and I notice he had eczema in his face and leg. I read the comment and It had amazing review so I decided to try it ok so glade I did ! My son skin feel so smooth and he hasn’t had any red bump in his face or legs amazing love it,true,false,,
R28UREXOJMHYUD," Good for cradle cap",ShammyB,https://www.amazon.com/gp/profile/amzn1.account.AGQDSFR6J5XJ2677JBSDZQAVVISA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"May 16, 2020",Works pretty good works really good on cradle cap I've noticed I put it in his hair a lot,true,false,https://images-na.ssl-images-amazon.com/images/I/61KzEcDGXcL.jpg,https://images-na.ssl-images-amazon.com/images/I/61KzEcDGXcL.jpg
R2TMTPJ4IF5OGD," Great product for moisturizing only!",TONGELIA OUTLER,https://www.amazon.com/gp/profile/amzn1.account.AG6IFDTA42YC3O7GWO6D7NWQCI3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"June 19, 2020","The product smells great! However, there was no improvement on son's neonatal acne.",true,false,,
RQ29ALY9O8AW8," Didn't work for us :(",Sharina J,https://www.amazon.com/gp/profile/amzn1.account.AGFA3JLD2V7CAUJTO6ABOHY5TC7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"May 22, 2017","Was very hopeful after reading reviews. I understand that what works for one, may not work for another. Used an entire tub and didn't do a thing for my toddlers skin. Refund was issued.",true,false,,
RHSFLU96IVY33," I absolutely loved this balm",bestofboth2,https://www.amazon.com/gp/profile/amzn1.account.AGFNXN6S2C7AOLBPRI3DYJYMBFOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 18, 2018",I absolutely loved this balm! Nothing was working for my baby acne/rash until I research and came upon this product. This is heaven sent! After a few days the baby acne/rash cleared up like magic! Must have for newborn! Thank you for saving my baby skin!,true,false,,
R1USSV190KWUCL," I really recommend the ointment to new moms",Ana Nunez,https://www.amazon.com/gp/profile/amzn1.account.AF4ET6JJYNJ5UDKLIRSNN2JV773Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 28, 2018",I have been using the ointment everyday on my baby. I was afraid it wasn't going to work and maybe was going to stain my cloth diapers but I was wrong. I really recommend the ointment to new moms.,true,false,,
R3LJC827R0YS0M," Believe what you read !!",Kassandra Hernandez,https://www.amazon.com/gp/profile/amzn1.account.AETJTE3KUHQAWSRCBB7DPLOZQZRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 25, 2021","After reading these reviews, I had to try it for myself . My 4 month baby girl had this rash on her neck that was being stubborn, no matter what I tried , it wouldn’t go away ! After the first application, I seen a huge improvement! Day two & it’s gone ! Absolutely love this product!",true,false,https://images-na.ssl-images-amazon.com/images/I/B10RJQbTU3S.jpg,https://images-na.ssl-images-amazon.com/images/I/B10RJQbTU3S.jpg
R1AOOPYHHWZDOR," All in one healing balm miracle",Rooster,https://www.amazon.com/gp/profile/amzn1.account.AHZLGEYPDCO7KLLR2STDWT3EWIPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 27, 2017",I purchased this because my daughter has eczema we have tired all sorts of creams already in one day I can tell a difference and I love that it is cruelty free and organic. Will be purchasing in the future :),true,false,,
R3E5TY58ORRDE," Helps clear skin issues",Jesus Gloria,https://www.amazon.com/gp/profile/amzn1.account.AGFE3J2DEPZC7SXZBTVL32HXDL4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 22, 2020","Love this cream, my baby had lots of baby acne all over and with in days it started to clear up. Been using it for about a month now and I will be purchasing more, just wish it was more product but over all it lives up to what it promises to do. My baby is happy now that her skin is moisturize.",true,false,,
R2TXYPKN485A9P," Works for big kids too",Joseph B,https://www.amazon.com/gp/profile/amzn1.account.AG7MVTXT7RZ47CWWGXNMLHASWV7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 6, 2020",Works well for big kids too! Very soothing for adults as well. Highly recommend.,true,false,,
RLVMHN1HX76KW," Magic",judy,https://www.amazon.com/gp/profile/amzn1.account.AGRLAGF4RLQ2XKURPOITONFUZZ3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 15, 2017","We tried multiple thing's for my babies eczema and nothing was doing the trick, within 2 days it had cleared up with this!",true,false,,
RPI0HPJI94LX2," It sire",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AERUJPT2P2BJHNG76J6647A5CBUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 8, 2020",Not sure,true,false,,
R2DNPR8XAZ8FOA," Dermatologist Recommended ‼️",Fontaine Elisara,https://www.amazon.com/gp/profile/amzn1.account.AFCASK2FWDCLMZUQL54STS63XJYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 26, 2019",It does what it suppose to do. Definitely recommended for babies with sensitive skin. Soothes and smoothes irritated skin. Not to mention it’s Dermatologist approved/ recommended 🙂🙂,true,false,"https://images-na.ssl-images-amazon.com/images/I/613eYES7x3L.jpg
https://images-na.ssl-images-amazon.com/images/I/61zqwVtjrfL.jpg",https://images-na.ssl-images-amazon.com/images/I/613eYES7x3L.jpg
R1XDKYCFYEDR9L," Hair in sealed product",Cici,https://www.amazon.com/gp/profile/amzn1.account.AERU2MIXGZTLD3KEML5VBBKAAW5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"February 16, 2020",Product arrived sealed. Upon opening the lid a large hair was discovered.,true,false,https://images-na.ssl-images-amazon.com/images/I/61WCFN7eZfL.jpg,https://images-na.ssl-images-amazon.com/images/I/61WCFN7eZfL.jpg
R1VYZT3Q91XIRG," Did not Help with Eczema",Tana,https://www.amazon.com/gp/profile/amzn1.account.AHIZ2FQ7FR2OVD4S6WYPIOT2HWAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"January 5, 2018","This did nothing for my little one’s eczema. While this may work for some, it didn’t for me. Also the consistency of the balm is very hard which makes it initially difficult to use.",true,false,,
R3OFT5Z3ULRQDK," Wonderful baby cream!",Amy,https://www.amazon.com/gp/profile/amzn1.account.AESFW44DPRY43FXDCSTG4GYIE5YA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 7, 2020","This product is wonderful! It is gentle and organic. It is not greasy and rubs in easily. It is not scented, which is nice. It has helped my baby’s skin a great deal. I highly recommend it!",true,false,,
R2D3ZYY6V2R58A," Great ointment",Heather,https://www.amazon.com/gp/profile/amzn1.account.AECXIROZ72Q7PG3CKNBDCCYD6S5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 31, 2019","This ointment applies very smooth. It has a very pleasant smell, like just a hint of coco. I used it for tattoo after care, and it worked very well.",true,false,,
R3J3JCKWP0ENEA," but it works great on other areas",SYLVIA,https://www.amazon.com/gp/profile/amzn1.account.AFCKWMHLHAECR74LXBPBS43HG6AQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"June 10, 2017","Too think to use for intended purpose of treating my daughter's persistent cradle cap, but it works great on other areas.",true,false,,
R3QTCR29JN0X0H," Great for baby scalp",nursing grad,https://www.amazon.com/gp/profile/amzn1.account.AGEHGQ3VDQRU6GENQSU5LWOQRVRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 18, 2019",Cradle cap healed within 2-3 days use it daily and her hair is growing back healthy and strong,true,false,,
R2DK63CNZHLEL5," So small for the price",Iyabo afolabi,https://www.amazon.com/gp/profile/amzn1.account.AH52DNS3JKOAR5JOHJBBU2IRKTYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"May 30, 2020",I didn't know that it will be too small,true,false,,
R1APLR578YS2O2," Does not have any long term result",Damie,https://www.amazon.com/gp/profile/amzn1.account.AGZJRQADCX5Q6YBM6QRLTUZQIDOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"July 27, 2020",My LO has some dry patches from her eczema on the face. The cream worked well for about a week before causing her flared up and made things worse.,true,false,,
R3IZMNFR25CSPC," 2onz is a small jar , i thought was lil big",Kramer,https://www.amazon.com/gp/profile/amzn1.account.AEAETZL34Q4VZST26CKL7S662EHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 29, 2018",It was great soothes my baby skin specially for his eczema under his neck elbow armpit legs .. i can see the effect very fast & well..,true,false,,
R17NRVN5FM2X1A," Ehh",Celi,https://www.amazon.com/gp/profile/amzn1.account.AHP5F3BPCYUDB7A6POYIX6J53AKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 14, 2020",Didn’t do nothing for my baby’s eczema.,true,false,,
R1PI8E7YYNN4JK," Not great",Matt,https://www.amazon.com/gp/profile/amzn1.account.AHLRFP4T4HKUH42OV6O2YUDTT3NQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"February 26, 2020",Unfortunately I got this to help my babies skin in the dry winter but it gave her a pretty bad rash and I didn’t care for the scent.,true,false,,
R3TQ076CTFVVD6," Good",Lala,https://www.amazon.com/gp/profile/amzn1.account.AFF56XY727CBMTZXMEP2BUBFGMMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 3, 2018",Has helped w eczema,true,false,,
R3AAVCDBLJHRGF," My daughter had really bad acne on her face and it cleared up with ...",Alicia,https://www.amazon.com/gp/profile/amzn1.account.AEPR5ADVS4PUAW5AXQKNMFJQ3S5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 22, 2017",If you’re baby has baby acne or any type of breakout this will definitely work!!! My daughter had really bad acne on her face and it cleared up with 1-2 days,true,false,,
RSKY50X90CWTV," ❤❤❤❤❤❤",charlene,https://www.amazon.com/gp/profile/amzn1.account.AHQTZ2TFWC57SKXBY3GEZIYTXI3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 27, 2016",i highly reccomend this cream.I have been searching for something that works for my one year old's eczema. This is the best cream ever. It actually got rid of the scaly skin and my son sleeps so much better at night now. Thank you so much. I hope in the near future you guys can start making the tubs bigger so I don't have to buy it so often though.,true,false,,
R2ZNPCYTFD7E9X," It's a must buy",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFQ2T2BZ4GHPLCLDOA5BD7IX2CFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 5, 2021","I have 2 month old grandson with eczema. It cleared it up in less than a week. It's expensive, but it's worth it.",true,false,,
RZYSA29BZD25C," This stuff is amazing and has lasted over a year and is still ...",Jan Jefferson,https://www.amazon.com/gp/profile/amzn1.account.AHPW4OMYIIWAIN3V5OZZCDXKUFFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 4, 2018",This stuff is amazing and has lasted over a year and is still very effective in quickly healing my daughters eczema/drool rash or diaper rash. Within a day it’s either gone or almost gone!,true,false,,
R1WGT50RIVRUN0," Worsened my baby’s condition",Yolly,https://www.amazon.com/gp/profile/amzn1.account.AHCHMAKGCLC4SQBFP4M25MDF2RPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"March 6, 2020","I like the smell and how smooth it applies, however, each time I apply it on my baby, his skin worsens. Perhaps he’s allergic to one of the ingredients. I wanted this to work so badly for him",true,false,https://images-na.ssl-images-amazon.com/images/I/71E74U03joL.jpg,https://images-na.ssl-images-amazon.com/images/I/71E74U03joL.jpg
RF6RS5P15XD0O," smells nice",Spenjm,https://www.amazon.com/gp/profile/amzn1.account.AEEGKPBYZI3VHWUXRQBAH352MZAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"June 11, 2018",it smells nice it's soft but I bought for my eczema and it wasn't effective for me I don't have toddlers and babies so no idea if it works for them,true,false,,
R1CI1UIPBQRGVF," Worked for us!",Anonymous,https://www.amazon.com/gp/profile/amzn1.account.AH6RRAZDBBY3KYJZDIYKI4KAKNIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 15, 2017","This stuff is the best we've tried for our son's baby eczema. We've tried quite a few different products, from things specifically for it from the store to oils like safflower and coconut. We will be buying this again.",true,false,,
R3PQ09EJOZ4FJP," Good organic baby cream",Austin,https://www.amazon.com/gp/profile/amzn1.account.AEDWYEXDQW5PTV6WPCY3WNB42FJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 6, 2021",Really nice for dry skin on face also to help with cradle cap.,true,false,,
R216XSGIMZ6L3E," it worked on my daughters very bad heat rash on face and ears and head she ...",Sonia Ybarra,https://www.amazon.com/gp/profile/amzn1.account.AGKTPAAUQP4DL2RA37DGXFZIMUFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 14, 2017",it worked on my daughters very bad heat rash on face and ears and head she is cleared i would i apply it every morning after a bath and it worked i also test it on my sons eczema it did not worked but it sue did for her heat rash!,true,false,,
R3D9NT8MLL5BER," the best cream for babies for eczema!!!",Laina,https://www.amazon.com/gp/profile/amzn1.account.AEYQFFKUEBK2S4FYHMKJHUMM5ZRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 23, 2021","For eczema-Super! I bought several creams for my son, this one worked the best! Well moisturizes and removes redness!",true,false,,
R223SA9SUHGVPW," I originally bought this for my baby's cradle cap but ...",Nadia Park,https://www.amazon.com/gp/profile/amzn1.account.AGOHJ2626LSGOB4Y5LWII3G3ZXVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"May 16, 2016",I originally bought this for my baby's cradle cap but it didn't work. Tried using it as a diaper cream... it didn't work. Now I just use it for my baby's face for his eczema at night. It stays on well overnight.,true,false,,
R2QT0C77B5U1RZ," Best Eczema Ointment.",shop13,https://www.amazon.com/gp/profile/amzn1.account.AGBKUK6UFHHUWHMBFUTMTRI3VA5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 28, 2017",I like this for those severe and stubborn eczema rashes. I used this cream for 1-2 weeks and I saw a great deal of improvement.,true,false,,
R3NSJSFP6YJ0AO," Good moisturizer",Jgrote,https://www.amazon.com/gp/profile/amzn1.account.AEEZXO2GM645L3ZMP343ZMSNBJHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 9, 2019",Good quality cream. Didn’t fix baby’s eczema but it did help slightly. Definitely a great moisturizer though! Very thick. More of a balm.,true,false,,
R26FNC2ILCXEF1," Spendy but it works.",PuddleSplasher,https://www.amazon.com/gp/profile/amzn1.account.AFFJW77GU3AZG462GZA2MIPQX4WA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"January 18, 2017",It works. Really well actually but it costs a lot. The texture is similar to petroleum jelly and it stays tacky on the skin for awhile. I'm not real happy that there's Arnica in a baby cream either.,true,false,,
R1XH5A8SQBE4ED," Works quickly and effectively",JBG8596,https://www.amazon.com/gp/profile/amzn1.account.AEECZX25YGDRUEONSCWLN5OILBCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 7, 2019",Incredible product cleared up my babes mystery rash that was covering his face and body in just one day. So happy I purchased this product and will definitely recommend to others.,true,false,,
