review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1,image 2
R3UKE356HO3KGS," This stuff is so great.",becca352,https://www.amazon.com/gp/profile/amzn1.account.AGFEAM7WAT5YA6GEBOMKXBXMJ7IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 1, 2017",My son has an some eczema on his foot for awhile now. I would put just a really thick lotion on it. My friend was using this for her daughter so i tried some. Wow! This stuff is so great.,true,false,,,
R2T817BXW9DC2H," but my skin looks and feels *so* much better than it was before my Dr",Kevin J Bray,https://www.amazon.com/gp/profile/amzn1.account.AE76KNTSIGTPSGTV5F35WGTLV5UQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"July 5, 2015","Requires multiple treatments, and sometimes it still doesn't go away completely, but my skin looks and feels *so* much better than it was before my Dr. told me what that rash was and how to treat it! I thought I was allergic to everything.",true,false,,,
RQA0BXWCZRQJK," Love it",Lizzy,https://www.amazon.com/gp/profile/amzn1.account.AGBIY2U74BPY75JKYMJKAVBJAIZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 5, 2019",The best. Period. Use this for my baby's face. From baby acne to rashes and whatever other skin issues I've seen in her 6 months of life... Love it,true,false,,,
R1GA8412TMW3II," Great lotion",Kelly Kever,https://www.amazon.com/gp/profile/amzn1.account.AHNL5J52A3D6YAAV77XR7GK7HKUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 25, 2019",Locks in moisture and helps with my baby’s skin!,true,false,,,
R547I017K17FW," Excellent product",Saty Sandhu,https://www.amazon.com/gp/profile/amzn1.account.AEYZ7KESLFEKPRK2MLRFFDK6IASA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 23, 2020",Love this cream works really well,true,false,,,
R3T2VRVT0DGWJV," Highly Reccomend!!",Kila,https://www.amazon.com/gp/profile/amzn1.account.AGU7XL2I4X4QUZ2EKI2PM6E6FNAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 16, 2017","Amazing! My one year old has terrible eczema and I had tried everything (aquaphor, CeraVe, Dove, BabyGanics) this is the only thing that worked to help clear up his eczema! After only a few uses it was so much better. I would highly recccomend this!!",true,false,,,
RMZ47XL9QYWE8," Very good product for dry skin or eczema...children and adults.",shopwise78,https://www.amazon.com/gp/profile/amzn1.account.AFZDDM2VK5OVAQQAGV6RKXSQVUDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 4, 2018",Great protective lotion that absorbs quickly. You don't need much to moisturize and cover your skin.,true,false,,,
R1EZA2L4B348XD," Dont waste your time",Krystal W.,https://www.amazon.com/gp/profile/amzn1.account.AH5WKUKFIXFW4FKVEFEADW35DYTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 2, 2018",This didnt help my baby's eczema at all! I ended up sticking with the Cortizone for eczema.,true,false,,,
RCTPCT1OSLGWA," great for my babies eczema",C. Jones,https://www.amazon.com/gp/profile/amzn1.account.AFNQ5DDCPKYBLDSZJ4ESKBAIO56A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 15, 2016",My little girl came down with a case of eczema this winter - I tried various products and this helped to clear it up as well as keep it away. It is very thick and rich with no smell. Seems gentle on my babies skin and a little seems to go a long way.,true,false,,,
R33QHHZE9KO2MD," thick, but works good.",Naughty Cat Apparel,https://www.amazon.com/gp/profile/amzn1.account.AHJBECNTO5PYAZBRE5KCVL2OCYFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 27, 2018","I like it, it does seem to help with eczema. It is thick and a little does not go a long way. But it's worth the price.",true,false,,,
R1LWF1GCZLNW02," I recommend",WenATL,https://www.amazon.com/gp/profile/amzn1.account.AE7GLPROBUDWSKVJ7DBT6BK3GPOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 11, 2018","It is the only thing that got rid of the red, angry patches of eczema on my newborn’s face. I recommend it",true,false,,,
R3JEM4CSJB69XB," Excelente",jorge gonzalez,https://www.amazon.com/gp/profile/amzn1.account.AHZYC3YUHK3VDGOMCJ4ZS4KYOQPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 25, 2019",Excelente,true,false,,,
R3SB2IE4TG0PZ2," Ships super fast with prime!!!",Hayley Montgomery,https://www.amazon.com/gp/profile/amzn1.account.AENTDTNQ3BXMRSAYOKGD6KPPDB3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 27, 2019",I’ve used this for years on my 5 year old. It’s awesome! He can’t use anything with scent on his skin so this is our go to. It’s actually cheaper to buy it on here!,true,false,,,
R2MKZF2YZCLG2G," Before you throw into your trash --- cut the cap and check.",Amz Devotee,https://www.amazon.com/gp/profile/amzn1.account.AES3YX5U2GNATWDR3NMZKI52T7IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"May 23, 2018",After more than 10 Packs i have noticed that every single pack. There are lot of Creme getting wasted and it is high time to this pack design need to changed.,true,false,https://images-na.ssl-images-amazon.com/images/I/71MwckX3BEL.jpg,https://images-na.ssl-images-amazon.com/images/I/71MwckX3BEL.jpg,
R1CCHW4V4SPRT1," Doesn’t Help",RSavor,https://www.amazon.com/gp/profile/amzn1.account.AFRZKRQIK4U26YVB34EZ5QSMZ7KA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 8, 2019",Did not clear-up my baby’s mild eczema on back of legs. Generic 1% Hydrocortisone worked much better.,true,false,,,
R2I5EWWODJRCZ6," Great buy!",dasenka gnjatovic,https://www.amazon.com/gp/profile/amzn1.account.AHLICW4RT2UNFL5EWASYN3NTKN5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 11, 2019",Great cream!,true,false,,,
R1I3YZSDKKH6MU," Baby cr3sture.",Superfeed,https://www.amazon.com/gp/profile/amzn1.account.AHIU26M2SN66BXYOE6ME5KFWTRQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 15, 2016","This stuff works fast , does not smell etc.",true,false,,,
R273GXND4CAZYK," Great for spot treatment",jennifer garcia,https://www.amazon.com/gp/profile/amzn1.account.AELKDYGDUNDPA62FZAPPY2XCGWDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 14, 2019",Great for on the go & applying on problem eczema spots for my kids.,true,false,,,
R2LL18IEPJHANK," Our pediatrician's nurse recommend this product for our babies itchy dry skin",Kindle Customer,https://www.amazon.com/gp/profile/amzn1.account.AH43OE7LNBQ6VXKF5Y3RNC6AL43Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 16, 2018",Our pediatrician's nurse recommend this product for our babies itchy dry skin. We love it! We mix it with a tiny bit of hydrocortisone cream (nurse recommend) for optimal results.,true,false,,,
R3MBU3BMPD659G," Life saver",Madelyn,https://www.amazon.com/gp/profile/amzn1.account.AHDAAQYFCZGIUMZCVQWK72MN5HUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 14, 2019",My baby has sever eczema n this works wonders. I mix it with avocado oil.,true,false,,,
RS1SJIAA50YFU," Great cream",Items,https://www.amazon.com/gp/profile/amzn1.account.AFSX2MKTMY25GC4GFJIP7NZ54OKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 28, 2019",Helps clear babys eczema,true,false,,,
R3LCH5H3CSIRQ," Smooth",Theresa❤️,https://www.amazon.com/gp/profile/amzn1.account.AEQM7OU7VHHW2OKWPYXMOWFTHCUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 15, 2020",Thick and smooth,true,false,,,
RKLU3LUPWCMT1," Excelente",Echerlin Rodriguez,https://www.amazon.com/gp/profile/amzn1.account.AG7IRHGHEXPKKQFIWYOTOO74AWXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 17, 2020",Excelente,true,false,,,
RNKSPLSVDJK6Q," Best eczema lotion we've found",RRNMCW,https://www.amazon.com/gp/profile/amzn1.account.AEJRJSXHDA55RJSMNF57PCM5N5LA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 27, 2016",This has been the best lotion for our 18 month old's eczema and we have tried everything! It's nice not to have to use prescription hydrocortisone to keep him comfortable and his flare-ups under control.,true,false,,,
R20DT6H0AETKP0," Best product ever",Maria,https://www.amazon.com/gp/profile/amzn1.account.AEFDC5VAQDFD3QDKBF7QVCBCYGWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 30, 2018","Best product ever, especially for extremely dry skin. I really love this product. Thank Eucerin you are making my life so much happier.",true,false,,,
R1NE7VQWA93440," The cream was also not as thick as I'd like it to be",950483758493,https://www.amazon.com/gp/profile/amzn1.account.AEEIT6WT33Q7WN6GNGTKCWTUHHMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"October 19, 2018",The cream is only OK. Smaller than expected. It didn't work as well as I thought it would for my sons eczema. The cream was also not as thick as I'd like it to be. Could work for regular moisturizer but tube is small.,true,false,,,
R1N58HKTQXUU61," Products that work well",Jay,https://www.amazon.com/gp/profile/amzn1.account.AGT3NTDZ7LWI5CB2MIA2WMJRZYXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 29, 2020",Great product,true,false,,,
R2M2WKDILH7BBH," Great for baby eczema",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEEMVND3VTIDTSPPIVLGAR5CSUCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 29, 2020",Cleared up my baby’s eczema in 2-3 days. He had some spots on his elbows and legs. It goes on real soft and doesn’t have a sticky residue.,true,false,,,
R32E5P62TBMLLS," Love it!",JT,https://www.amazon.com/gp/profile/amzn1.account.AHNGXF4GSVDRRNLSDYWXC5SMGR3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 25, 2018",Love this stuff! Clears up my son’s dry skin in just a few days,true,false,,,
R1NKCSJ8QRLM51," It worked better than regular lotion",Michelle,https://www.amazon.com/gp/profile/amzn1.account.AFMBZASN6KIKBVO7BZPKZVB7GFGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"January 13, 2016","This worked well to keep my son's eczema at bay, but hasn't really cleared it up. It worked better than regular lotion, but not really a miracle cure. We're looking for something different.",true,false,,,
R289MHLVNI11ZP," Got a dry/itchy skin, then give this a shot",KP,https://www.amazon.com/gp/profile/amzn1.account.AGWSDCWJVJKK3AGDUZTVQKU4DXNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 7, 2016","This is a great product for dry skin,rash or eczema. I have been using this on my 2 month old since he was 2weeks after pediatrician's recommendation. At the time, he really had very bad rash all over his body. And the pediatrician gave us some samples to try out, she also said we could either use this or Aquaphor or cerave. I have got both of them at my home except this eucerin eczema relief. But none of them helped him as much as this eucerin. Just like the docto saidr, I was using lot of cream everytime on him and apply 3 to 4 times a day or whenever I remember. I kept the tube handy at bed side and every time I am on bed feeding him I was applying. Sometimes even if it's not the whole body at least the parts like face,hands and legs that are exposed. Within couple of days I saw great improvement. His skin was getting smoother. Within a week everyone else could feel and tell the difference since his skin tone got pretty without that rash. It's like, my friends and family were asking me, ""hey, what did you do, his skin magically changed and he looks pretty now"". That made me real happy.

Once I was out of the sample tubes, I started using the aquaphor that I use on my 3 year old all the time. But no, it's not working, he is going back to that rough skin. I am not sure why is that, coz I have been using Aquaphor on my 3 year old ever since he was a baby and it worked great for him but not for my little one. So I have ordered these on amazon, I am using it daily and it's just working great.

So if you or your kid has skin issues try this out. Never know which one works for your skin. By the way, I personally use and love Cerave very much .
One tip, which ever you decide to use, apply it right after bath. Looks like the moisturizer is better absorbed that way. It's like damp sponge absorb more water than a dry one. Hope this helps.",true,false,,,
RIT0FEJQ5CSBW," Look at photo",Dave,https://www.amazon.com/gp/profile/amzn1.account.AEBOB2DY5HAP6RADACSRUOC4MDGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 23, 2020","5 stars, except it doesn't smell good",true,false,https://images-na.ssl-images-amazon.com/images/I/81fDmshokYL.jpg,https://images-na.ssl-images-amazon.com/images/I/81fDmshokYL.jpg,
R23WKGW13F30SL," Five Stars",Lucas Liang,https://www.amazon.com/gp/profile/amzn1.account.AFDW32HIPTEFC6ZUCSLDFVYQD6EA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 31, 2018",The texture is easy to obsorb than the aveeno. Love it!,true,false,,,
R2RG6S2PAY7XVQ," Eucerin is the best for dry skin",Diane Huntington,https://www.amazon.com/gp/profile/amzn1.account.AHV2WC65Q76X54FSNIYWMMNNURLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 6, 2017",Eucerin is the best for dry skin. Nothing else helped my baby's dry skin patches. I put it on after every bath and in a week or so no more dry skin!,true,false,,,
R3AJZ31785P52U," It works",Morenyah Delsur,https://www.amazon.com/gp/profile/amzn1.account.AH2DGRVE7K3HINZQTBDYTWBMKXUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 18, 2019","Light, non-greasy, but effective.",true,false,,,
R3BUB14XP1AMT8," Baby soft skin again",Linz,https://www.amazon.com/gp/profile/amzn1.account.AHID3W6ZB7AMVY7VLAVIUDK6Q5SQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 30, 2015","Works great on my baby's dry sky. She hasn't been diagnosed with eczema yet, but I'm pretty sure she has it. I apply this morning and night and give her a little massage and she loves it. Her skin has been restored to baby soft skin like it should be.",true,false,,,
R3V4H5E6YDELPS," Five Stars",Mathpiggy,https://www.amazon.com/gp/profile/amzn1.account.AEHPBNN3N22MCMYNFWB34ZY7S3LQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 18, 2018",it's great for my kids' eczema. keeps their skin nice and soft too,true,false,,,
RZXPLVZTIDJAY," Great",Jennifer,https://www.amazon.com/gp/profile/amzn1.account.AELACERTD6B7LIC2ZOVERCMDMKCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 30, 2019",Works great,true,false,,,
R1HN2P3THKSQYK," This is the only non steroid cream I’ve found that ...",Anna Clayton,https://www.amazon.com/gp/profile/amzn1.account.AFXUCSNFTNFC32XZSEB42QZISHUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 14, 2018",This is the only non steroid cream I’ve found that helps heal and prevent my baby’s eczema flare ups.,true,false,,,
R3VNGWYKHS5DRX," Recommended",Maryorie,https://www.amazon.com/gp/profile/amzn1.account.AHSQPKNE52Y2GE6RNVKC27HPWLJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 30, 2018",Recommended,true,false,,,
R1SRSAXUHQ2BSZ," Not worth price",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHRJPNHNS62C4GHJFE6SXAWT7BIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"May 28, 2016",I don't know. Doesn't seem any better or different than regular lotion. I just started using coconut oil on my baby's eczema and it worked way better and was cheaper than this.,true,false,,,
R1P33NKYZJC6GB," Nothing special",Amber May,https://www.amazon.com/gp/profile/amzn1.account.AHINPM6AN6446XXQ7FKMYOY6SEDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"August 24, 2018","My baby had a bunch of red bumps, this did absolutely nothing. We had to try cortisone cream",true,false,,,
R13I7I1WFKLUCX," Works Great for Babies with Eczema",123me,https://www.amazon.com/gp/profile/amzn1.account.AGMDYNG5RLHECIOIDHFYUFDD6QJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 28, 2016",Like Butter! So moisturizing and great for sensitive skin. Have re-purchased several times. Better price than in local stores.,true,false,,,
R3BAD25CKB85O," Love it!",Naomi Green,https://www.amazon.com/gp/profile/amzn1.account.AF3J6PLY7ID5HUG4KFAI5XGXDBIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 18, 2017",This is the one thing that has helped my baby's eczema the most!,true,false,,,
R24MS7I96SF2GF," Five Stars",Pedro de EXP,https://www.amazon.com/gp/profile/amzn1.account.AEX2T65ILOJWNPTU25EB6SVG7E4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 13, 2017","great on eczema skin, helps to get rid of inflamed areas",true,false,,,
R2D88BSST903VY," This cream is POWERFUL. Cleared our little girl's eczema ...",Matthew,https://www.amazon.com/gp/profile/amzn1.account.AGXSLJLFWERARYL3B4IR22FT4LZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 1, 2016",This cream is POWERFUL. Cleared our little girl's eczema in one or two applications. My wife has stolen it to use as her foot cream.,true,false,,,
RPMOQ0U5AWD5," Five Stars",Jing Cheng,https://www.amazon.com/gp/profile/amzn1.account.AGZ4J65PWKOEYSI5USTICLJRKU4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 29, 2018",children love it,true,false,,,
R27ZSP8HEDZPOY," Five Stars",Celeste,https://www.amazon.com/gp/profile/amzn1.account.AEBLVN4QF6WJSWV2CSERWG2E2LRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 18, 2016",Really helps when my face gets super dried out but doesn't trigger my acne.,true,false,,,
R2GG7I99H0CRA1," So glad I found this!",Rye R,https://www.amazon.com/gp/profile/amzn1.account.AGIDGRZWQMSINYTFX4ILZN6TPN6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 22, 2016",This drastically reduced the redness and bumpiness on my babies face. I put it on all the eczema spots as soon as they start and repeat application at every diaper change. This is the best cream I have found! It actually works!!,true,false,,,
R2K9PAFC7ZCRK0," Exactly as described",asmitty,https://www.amazon.com/gp/profile/amzn1.account.AHN5A6W6ZYDWZ2MHKWMZKTLSJU3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 31, 2019",Exactly as described,true,false,,,
R3F87TVTSCPX9I," Works well for my baby",Cynthia,https://www.amazon.com/gp/profile/amzn1.account.AFWHS36R5TPG5X5P4OVA3TVAEG2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 10, 2015","Has really helped clear up my daughter's mild eczema! I apply this twice a day on my daughter's skin- behind her knees, elbows and behind her ears. And within a couple of days the redness and dryness has gone away! It has a nice thick consistency and isn't heavily scented.",true,false,,,
R10YTI5VKU534V," FINALLY SOMETHING THAT WORKS",samlac,https://www.amazon.com/gp/profile/amzn1.account.AFQIYOISZPO6XYQ2BE4PLQEE33LQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 22, 2016",So glad I bought this.. My baby's eczema rashes are barely visible just after few applications.. He isn't scratching his face and head anymore and poor thing can finally sleep! Gonna make sure I stock this cream up!! Thanks god for this!,true,false,,,
R2F66OJRVJ68JJ," Love it",Michelle R.,https://www.amazon.com/gp/profile/amzn1.account.AGVTT7WYQSL6OVYPNC352SBNYRFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 4, 2016",This is by far the best eczema cream that I've tried on my daughter. It's super moisturizing and really helps soothe. This is my second tube.,true,false,,,
R2QVD3AJY7AUE9," Great stuff!",Ivanna,https://www.amazon.com/gp/profile/amzn1.account.AGOAX6Z2BSKSYRRY47KTYWQBZGQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 3, 2016","works great at the itch relief for me and keeps me moisturized at least several hours, a plus for me since I'm VERY Dry and normally lotion up every hour.",true,false,,,
RL7O15CYXDDHV," Five Stars",Laura U.,https://www.amazon.com/gp/profile/amzn1.account.AGW47JJSNWXE4EVNDZ7OUJGYKDSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 23, 2018",Great for toddler ezcema.,true,false,,,
R3K0F1GT9E0QZE," Excellent cream for kids who suffer from eczema",Snaazy,https://www.amazon.com/gp/profile/amzn1.account.AFPKW22JZH3XOMQTMU3SRXA7XB4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 23, 2016",Excellent cream for kids who suffer from eczema.. Been using it for my daughter for at least 2-3 years... That is all we use!!,true,false,,,
R3I2RHRP9676AK," great for baby",Jankins,https://www.amazon.com/gp/profile/amzn1.account.AE4TIVMBZQUNQUVNFOJFH7CZRBPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 11, 2018",The go-to creme for my baby daughter after trying different products. Use it every night.,true,false,,,
R3RBBYKDXQJ0CN," Way better than the highly rated Avenoo Eczema lotion",Em,https://www.amazon.com/gp/profile/amzn1.account.AHFIXECI3MJTGFGPA3P5WHYMQV5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 26, 2016",This works wonders for my toddlers eczema! Way better than the highly rated Avenoo Eczema lotion.,true,false,,,
R20YNAEPYG790Y," ok",prime,https://www.amazon.com/gp/profile/amzn1.account.AFTZ6UYLHOLNHSZIVETZYGLJ5PKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 13, 2020",ok,true,false,,,
RB3G347281ZKU," Love it",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AE73QHESA25J6RKV6LWLXCTHMF3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 10, 2018",The only thing that helps my baby's cheeks,true,false,,,
R2GVMO7JMZ2A9D," Five Stars",Mary,https://www.amazon.com/gp/profile/amzn1.account.AHQ77KHG32FZEXRMC4PGRIT5F3VA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 12, 2018",Love it.,true,false,,,
R1G9J2TAUBYYLA," It does work relieving baby’s eczema.",Rebecca,https://www.amazon.com/gp/profile/amzn1.account.AHA3N5LTEBS5YQEMMZFK6HF2UM2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 9, 2018",This is my third bottle. It works amazingly in relieving baby’s eczema. I only hope it is organic.,true,false,,,
R3L120AQY55WET," Moisturizing.",Tenacious1,https://www.amazon.com/gp/profile/amzn1.account.AFDGDSOIBYGKXR4EU2BE5RRHBXCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 1, 2020",I would feel for comfortable if there was a seal. But works great.,true,false,,,
R23DGNEEQB0AZB," Recommended!!",Carla Schultz,https://www.amazon.com/gp/profile/amzn1.account.AGLLHWMHULDAUZUGXLQWSORKEJFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 22, 2019",I put of after bath and baby’s skin is so much clearer and no longer itchy!,true,false,,,
R13XVKCI71GIQK," Gets the job done and quickly",N. Malcolm-Manyara,https://www.amazon.com/gp/profile/amzn1.account.AF3MLNRUMKVA6NK3MWB5YJZQE4IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 29, 2016","This is the best cream I've found so far that delivers visible results and fast on my baby's eczema skin. I apply it 3 times a day because my baby's skin is very dry, so I only wish they made a larger tube. I use up one tube in about 2 weeks.",true,false,,,
RNC8UQ2BKFCDH," Helps itchiness for babies...",SPARK,https://www.amazon.com/gp/profile/amzn1.account.AHOZSBGJKJ4JDBK3R4QQPHEMJHHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"July 2, 2015","My 4-month baby had a recent flare-up of what I suspect is mild eczema on his cheeks and we tried all sorts of creams on him including his product. It goes on smoothly and also seems to soothe his itchiness somewhat but it probably doesn't actually have the ""healing"" properties to restore the skin layer..which is why I used it in conjunction with other creams for helping eczema.",true,false,,,
R1OBTHQRQJ50UA," but I still think that it is a very good product. That's why I gave it 4 stars",Jl,https://www.amazon.com/gp/profile/amzn1.account.AEN2UHJZMAXU6WFBLIOKCGKVZ7ZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"June 16, 2015","The product so far has not helped with the rash on back of my neck, but I still think that it is a very good product. That's why I gave it 4 stars.",true,false,,,
RI6NOTEH4D40C," The Eucerin is amazing and keeps her skin baby soft",designmom02,https://www.amazon.com/gp/profile/amzn1.account.AFS3QI7G2CFMUG454ZXDR3I3YVGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 30, 2015","Works wonders for my baby's sensitive skin. We used Aveeno on my son, but with my daughter it dried out her skin. The Eucerin is amazing and keeps her skin baby soft!",true,false,,,
RCXLMI1KZEJA0," Five Stars",Katie,https://www.amazon.com/gp/profile/amzn1.account.AEY23LLHHUY4TGUZG3IG6BXKASRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 25, 2018",This clears up my daughter's eczema in a few days. I'm on my second bottle!,true,false,,,
R3CYFI7FX79WLS," Not sure if my baby has eczema but I am ...",Nicca0320,https://www.amazon.com/gp/profile/amzn1.account.AGM63YBTPID6GQF3GSGHT5JNFOKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 14, 2016",Not sure if my baby has eczema but I am sure she does since both her dad and I do. She started showing flaky patches and as soon as I used this it took it away.,true,false,,,
RA9JOGLX3JOZC," works",P N,https://www.amazon.com/gp/profile/amzn1.account.AFDICM7RPAJI22FXWLSSPDMVMLMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"November 29, 2017",Needed this to soothe dry skin.,true,false,,,
R2VKSWDNI134MJ," The best anti eczema product on the market",Larissa Gbone,https://www.amazon.com/gp/profile/amzn1.account.AHMBY3M6HBFIV7TLGOFSN4H4SAGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 16, 2016","The best anti eczema product on the market. In 2 months, my cracked, flaky, dry daughter skin cleared completely and is now smooth, silky and beautiful to see. I highly recommend this product.",true,false,,,
R3DFWGGT3V3SGK," Makes my son so soft!!",Christopher Ladage,https://www.amazon.com/gp/profile/amzn1.account.AFLCB5JC7HUPQ6ZUKIQZYD5ZNVDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 17, 2018",We love this lotion!,true,false,,,
R2D68YZ5X1FWDK," hypoallergenic for baby's sensitive skin",Sammyb,https://www.amazon.com/gp/profile/amzn1.account.AG6UZ34DSZJIB4424W4KWIR4R3WQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 22, 2015","Love this stuff great on baby's skin, seems like everything else she is sensitive to, but this stuff is amazing",true,false,,,
R1SBFRSLDXRCF8," Five Stars",Andrea,https://www.amazon.com/gp/profile/amzn1.account.AFS5BUSFCMU4NOI5WAAAM5BKK4ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 16, 2018",Must have for my infant with eczema,true,false,,,
R396LATG4BIZXS," Do spot check",Kseniya Denisova,https://www.amazon.com/gp/profile/amzn1.account.AH5HWQPIW7AAUHC5XVS5ZIFQNBGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"September 27, 2017",Did not work for us: any oatmeal ingredient is red flag for us. This does not have to be for you.,true,false,,,
R3TZKYLI8VO07B," Good for Dry skin",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHRDK6DGI7R2AUROZNVYUZOJ4MYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 16, 2019",Daughter likes it,true,false,,,
RH85H0OQM4R7F," Excellent for severely sensitive skin",Lisa B. Coleman,https://www.amazon.com/gp/profile/amzn1.account.AHZWPT7NZ7U7SCGHFVTN5HIH56DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 29, 2016","Best product for a child with very sensitive skin. It was the only lotion that helped my child and we tried many many brands and variations. I will continue to buy this product, even when my child is older.",true,false,,,
R3ANIBNADM3NFJ," Five Stars",Kali Parrish,https://www.amazon.com/gp/profile/amzn1.account.AEE3AUT436QVRZSEEKFFNTNL7SOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 2, 2018",This works great to soothe and calm my baby’s eczema patches!,true,false,,,
RONP6UUZX9MA2," Have purchased multiple times and fully recommend",John Charles,https://www.amazon.com/gp/profile/amzn1.account.AG7RYDHNLKXM5F25ABJ64EI5Y24A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 16, 2019",Relieves eczema flare ups and dry skin; no scent.,true,false,,,
